time,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r,delta_thrust,roll_torque,pitch_torque,yaw_torque,f0,f1,f2,f3,target_x,target_y,target_z
22.95000000000019,1.9950699323414156,1.9953726881950875,3.000848581101383,0.0011327564835861281,-9.990225290579247e-05,-1.849575030909989e-05,-0.0005858094107344333,0.0005901491350149259,0.024180188399239893,0.0003148659923297167,-0.0004953850266722238,0.0010716022516579133,2.6703410490993076e-06,-3.557971656918706e-08,-1.8728079215741589e-06,-0.0027518175687953287,1.2759956882397883,1.2746053732406089,1.2759815557151342,1.2746200531455179,2.0,2.0,3.0
23.000000000000192,1.9951413144924603,1.995382242390626,3.000847659475344,0.0014276430208948199,0.00019108391076994025,-1.8432520780820028e-05,-0.0005680143892145297,0.0005644608382180529,0.024233758544864495,0.000343374588166559,-0.0005222206461769071,0.0010716128585063554,2.531900887422882e-06,-1.4315664787534193e-07,-1.7050598075659976e-06,-0.002757817078265881,1.2759960945646334,1.2746040701808268,1.2759840799249436,1.2746182872304839,2.0,2.0,3.0
23.050000000000193,1.995226825213298,1.9954059254353542,3.000846740974616,0.001710214416754674,0.0004736608945643539,-1.8370014558399816e-05,-0.0005488573527819729,0.0005375845795893367,0.024287328864230507,0.00037000319421939533,-0.0005466513704581349,0.0010716225631205343,2.385668416117308e-06,-2.5264028601694976e-07,-1.5362352329348977e-06,-0.0027638165701559803,1.2759964874632852,1.2746027619841074,1.275986613656001,1.2746165225650226,2.0,2.0,3.0
23.100000000000193,1.995325818307657,1.995443282396589,3.0008458255346353,0.001979861887178025,0.0007471392246971575,-1.8308799614175086e-05,-0.0005284368669661409,0.0005096392872509121,0.024340899458709285,0.00039471621860197493,-0.0005686592151776716,0.0010716313492422627,2.233623168304208e-06,-3.6362419899844173e-07,-1.3669152449148202e-06,-0.0027698160551503314,1.2759968712312948,1.2746014484710666,1.2759891536078647,1.2746147603129425,2.0,2.0,3.0
23.150000000000194,1.9954376200480983,1.9954938262657145,3.000844913064816,0.0022360348088268367,0.0010108773825079354,-1.8249396385172645e-05,-0.0005068529486418768,0.0004807443177575118,0.024394470423776283,0.0004174852409407254,-0.0005882346001726668,0.0010716392044013917,2.077724399502257e-06,-4.757080571032057e-07,-1.1976675142376553e-06,-0.00277581554342889,1.2759972500841001,1.2746001294853528,1.2759916965498144,1.2746130016051327,2.0,2.0,3.0
23.200000000000195,1.9955615320990767,1.9955570403955885,3.000844003451129,0.0024782410195678395,0.0012642825974795713,-1.819227374078025e-05,-0.00048420670268304114,0.00045101905359409795,0.02444804184764672,0.00043828891128314216,-0.0006053761640583073,0.0010716461200675196,1.9198871842409683e-06,-5.884987781850035e-07,-1.0290448110018032e-06,-0.002781815044520297,1.275997628140745,1.2745988048891692,1.2759942393251076,1.274611247532163,2.0,2.0,3.0
23.250000000000195,1.9956968344450652,1.9956323809686414,3.0008430965588535,0.0027060469197692782,0.001506811461058355,-1.8137845509968997e-05,-0.00046059996485945016,0.00042058251100563426,0.02450161381008262,0.0004571128281254962,-0.0006200905564846862,0.0010716520916914762,1.7619593530998623e-06,-7.016115959621332e-07,-8.615835765217807e-07,-0.002787814567169989,1.2759980094084793,1.274597474558921,1.2759967788547826,1.274609499137171,2.0,2.0,3.0
23.300000000000196,1.9958427883140124,1.9957192794868224,3.0008421922354462,0.002919077378944479,0.0017379703636200006,-1.808646814538406e-05,-0.0004361349519453279,0.0003895529591917041,0.024555186381370477,0.0004739493976563982,-0.0006323922092327508,0.00107165711854643,1.605701267894024e-06,-8.146710895661786e-07,-6.958025951928617e-07,-0.0027938141192191913,1.275998397768605,1.2745961383813402,1.2759993121416386,1.2746077574096846,2.0,2.0,3.0
23.350000000000197,1.995998639086657,1.9958171452747453,3.0008412903134913,0.0031170154528936678,0.0019573157584584777,-1.80384390979782e-05,-0.00041091391998678386,0.0003580475518126766,0.024608759621483116,0.0004887976745936774,-0.0006423030878719043,0.001071661203718942,1.452767298241748e-06,-9.27312149731066e-07,-5.32201753191818e-07,-0.002799813707510688,1.275998796963331,1.274594796249936,1.2760018362740737,1.274606023279958,2.0,2.0,3.0
23.400000000000198,1.996163619182536,1.9959253679875517,3.0008403906136865,0.0032996019175790536,0.002164454256128323,-1.7993996097587228e-05,-0.00038503883161832,0.0003261819716755321,0.024662333579420596,0.0005016631857330578,-0.000649852425572277,0.0010716643539160488,1.3046898793096437e-06,-1.039180887147073e-06,-3.7126087911792527e-07,-0.002805813337807095,1.275999210583814,1.274593448061994,1.2760043484300296,1.2746042976140424,2.0,2.0,3.0
23.4500000000002,1.9963369509138176,1.996043320115239,3.0008394929478213,0.0034666346256306824,0.0023590425537456383,-1.7953317303920358e-05,-0.0003586110332591563,0.00029407008945039355,0.024715908292746218,0.0005125577373903747,-0.0006550764394353507,0.0010716665795861549,1.1628661052203934e-06,-1.1499354832930754e-06,-2.1343869619674724e-07,-0.002811813014743866,1.2759996420594928,1.2745920937159965,1.2760068458809322,1.2746025812096846,2.0,2.0,3.0
23.5000000000002,1.996517849298435,1.9961703594754205,3.000838597121721,0.003617967692348678,0.0025407872036309342,-1.7916522008221136e-05,-0.00033173094301355133,0.00026182363715958806,0.02476948378729264,0.0005214992068223403,-0.0006580180315242338,0.0010716678945589628,1.0285461846709816e-06,-1.2592469522973556e-06,-5.917186321607587e-08,-0.002817812741781593,1.2760000946485723,1.2745907331095028,1.2760093259954113,1.2746008747926991,2.0,2.0,3.0
23.5500000000002,1.9967055248243561,1.9963058316867457,3.0008377029381026,0.0037535105184227646,0.0027094442265029883,-1.7883672365215375e-05,-0.0003044977499176803,0.00022955189713511342,0.024823060077048886,0.0005285113212397447,-0.0006587264755961546,0.0010716683159816122,9.028253219727639e-07,-1.3667998941115043e-06,9.112588219714324e-08,-0.002823812521190737,1.2760005714297964,1.2745893661375256,1.2760117862434603,1.2745991790145401,2.0,2.0,3.0
23.6000000000002,1.9968991861571754,1.9964490726154829,3.000836810199329,0.0038732266563856754,0.002864818574743744,-1.7854775471448647e-05,-0.00027700912529102055,0.0001973614070504903,0.024876637164215273,0.0005336234220667561,-0.0006572570912725029,0.001071667864117065,7.866371052106177e-07,-1.472293127746196e-06,2.370644923985593e-07,-0.0028298123540494995,1.2760010752954034,1.2745879926913972,1.2760142242001737,1.2745974944501308,2.0,2.0,3.0
23.6500000000002,1.9970980427836313,1.9965994107880412,3.0008359187100213,0.0039771325291182436,0.0030067634511654617,-1.7829786154166527e-05,-0.00024936094675189293,0.00016535568159487828,0.02493021503943163,0.0005368702183970483,-0.0006536709065014417,0.0010716665624058127,6.807496550627172e-07,-1.5754402955643924e-06,3.782782684093357e-07,-0.00283581224027192,1.2760016089453126,1.2745866126580105,1.276016637549651,1.2745958215966813,2.0,2.0,3.0
23.700000000000202,1.997301307584026,1.9967561697625342,3.0008350282794996,0.004065296007893515,0.003135179489861528,-1.7808610435210426e-05,-0.00022164703547211158,0.00013363495124888399,0.024983793682134367,0.0005382915292909719,-0.0006480343104696449,0.0010716644368377573,5.857645813869133e-07,-1.6759703889231235e-06,5.144264377380644e-07,-0.0028418121786220663,1.2760021748826216,1.2745852259197548,1.2760190240889806,1.2745941608732252,2.0,2.0,3.0
23.750000000000203,1.997508199326964,1.9969186704527893,3.0008341387240383,0.004137834858761735,0.0032500138051005933,-1.779110922583982e-05,-0.00019395890716909827,0.00010229591859550261,0.02503737306108161,0.0005379320164360286,-0.0006404186975167642,0.0010716615163296908,5.021174857978809e-07,-1.7736282100808428e-06,6.451936210461486e-07,-0.002847812166788348,1.2760027754101797,1.2745838323546397,1.2760213817319572,1.2745925126207092,2.0,2.0,3.0
23.800000000000203,1.997717945080225,1.9970862333985373,3.000833249868913,0.00419491506521652,0.0033512589149609084,-1.7777102501170816e-05,-0.00016638553726475372,7.143153250381097e-05,0.02509095313497012,0.0005358409085069025,-0.0006309001039994145,0.0010716578318350446,4.300808173879865e-07,-1.8681747771306631e-06,7.702902104802058e-07,-0.0028538122014160516,1.2760034126282986,1.2745824318369017,1.2760237085128183,1.274590877102799,2.0,2.0,3.0
23.850000000000204,1.9979297825320521,1.9972581809758787,3.0008323615502253,0.004236749036543586,0.0034389515468280507,-1.7766373758831833e-05,-0.00013901314059451967,4.113078046243298e-05,0.025144533853197894,0.0005320717181143688,-0.000619558839336037,0.0010716534168017273,3.697686727843416e-07,-1.959387662977851e-06,8.894526508288048e-07,-0.0028598122782115365,1.2760040884335913,1.2745810242379532,1.276026002589851,1.2745892545072774,2.0,2.0,3.0
23.900000000000205,1.9981429622175444,1.997433839542453,3.000831473616483,0.004263593709845637,0.0035131713314839885,-1.7758674841772404e-05,-0.000111924965997257,1.1478499267837079e-05,0.02519811515670074,0.0005266819523649979,-0.0006064791126951484,0.0010716483064905165,3.2114372445048514e-07,-2.0470612682894485e-06,1.002443635623556e-06,-0.0028658123920079414,1.276004804518918,1.2745796094278035,1.276028262248948,1.2745876449480549,2.0,2.0,3.0
23.950000000000205,1.9983567496453243,1.9976125415121166,3.0008305859299496,0.004275748555597758,0.0035740393932748304,-1.7753730672254164e-05,-8.520110604887078e-05,-1.744479577355675e-05,0.02525169697887923,0.000519732818363713,-0.0005917486562799022,0.001071642537925054,2.8402502327178406e-07,-2.131007033877924e-06,1.1090521999618608e-06,-0.002871812536866933,1.2760055623741886,1.274578187276524,1.2760304859067566,1.2745860484675542,2.0,2.0,3.0
24.000000000000206,1.9985704273200742,1.9977936273542856,3.000829698367733,0.004273553494997806,0.0036217168433783087,-1.775124433223141e-05,-5.891832216424985e-05,-4.5563063057319854e-05,0.025305279246595414,0.0005112889243837869,-0.0005754583469625732,0.0010716361497414791,2.580979988260103e-07,-2.2110535842818867e-06,1.209093732249706e-06,-0.0028778127061841524,1.2760063632882899,1.2745767576562153,1.2760326721138018,1.2745844650396925,2.0,2.0,3.0
24.050000000000207,1.9987832966570138,1.9979764475134938,3.000828810822634,0.004257386738792945,0.0036564031841646027,-1.775090197497775e-05,-3.314988518937509e-05,-7.280486830789427e-05,0.025358861881212526,0.0005014179787217116,-0.0005577018277792849,0.0010716291818192824,2.429251006910542e-07,-2.287046830215093e-06,1.302409910783123e-06,-0.002883812892790493,1.2760072083516227,1.274575320443003,1.2760348195573228,1.2745828945731523,2.0,2.0,3.0
24.100000000000207,1.9989946797848286,1.9981603642450836,3.0008279232037394,0.004227662556295364,0.0036783346317958987,-1.7752377896584903e-05,-7.965431604360735e-06,-9.910349961164976e-05,0.025412444799672706,0.0004901904862637993,-0.000538575129091734,0.0010716216751308714,2.3795807305203656e-07,-2.3588500023691146e-06,1.3888685233352533e-06,-0.002889813089066616,1.2760080984597633,1.2745738755192553,1.2760369270638068,1.2745813369152479,2.0,2.0,3.0
24.150000000000208,1.9992039212340262,1.9983447533633238,3.00082703543678,0.004184828983953004,0.003687782364805159,-1.7755339190017594e-05,1.656916459938387e-05,-0.00012439706401902876,0.02546602791559054,0.00047767944382874297,-0.0005181762928764887,0.0010716136714499001,2.4255009907969347e-07,-2.4263436164756003e-06,1.468363242173211e-06,-0.002895813287053436,1.2760090343175243,1.2745724227758604,1.276038993601052,1.2745797918556627,2.0,2.0,3.0
24.20000000000021,1.9994103895081552,1.9985290058986518,3.000826147464249,0.004129365482579139,0.00368505070655889,-1.775945062121309e-05,4.039190440411053e-05,-0.00014862856583707564,0.02551961114036381,0.0004639600362940972,-0.0004966049993599676,0.001071605213401987,2.5596970245136963e-07,-2.4894254016400676e-06,1.5408132954392789e-06,-0.0029018134785785935,1.2760100164440045,1.2745709621146804,1.276041018280136,1.2745782591308819,2.0,2.0,3.0
24.25000000000021,1.9996134785357456,1.9987125296610941,3.0008252592452993,0.004061780551807281,0.003670475248847005,-1.7764378990037244e-05,6.344476064280112e-05,-0.00017174596684336394,0.02557319438425345,0.00044910933332510986,-0.00047396219818973304,0.0010715963438339428,2.7741416434379565e-07,-2.548010160477439e-06,1.6061630739804059e-06,-0.002907813655351493,1.2760110451780158,1.2745694934509093,1.2760430003567425,1.2745767384284974,2.0,2.0,3.0
24.30000000000021,1.9998126090013226,1.9988947507073314,3.0008243707554323,0.003982609311541374,0.0036444209247443737,-1.7769797340250193e-05,8.567375939646317e-05,-0.00019370222869814936,0.025626777557453823,0.00043320598864260174,-0.0004503497451084529,0.0010715871058881974,3.0602344304854825e-07,-2.602029590105965e-06,1.664381666584388e-06,-0.0029138138090862246,1.2760121206840682,1.2745680167154219,1.2760449392321966,1.2745752293917567,2.0,2.0,3.0
24.35000000000021,2.000007229554229,1.9990751147092307,3.000823481985985,0.003892411058128431,0.0036072800379871595,-1.7775388947427473e-05,0.00010702904604060982,-0.00021445533785863214,0.025680360571123276,0.0004163299418308709,-0.000425870044672738,0.0010715775427327008,3.4089437310176954e-07,-2.6514320398212954e-06,1.7154623189960536e-06,-0.0029198139316058756,1.276013242958961,1.2745665318571502,1.2760468344540288,1.2745737316242336,2.0,2.0,3.0
24.40000000000021,2.0001968178944756,1.9992530882220627,3.0008225929434458,0.003791766804930319,0.0035594702566399405,-1.778085078285585e-05,0.0001274649361617945,-0.0002339683133962639,0.02573394333837433,0.0003985621244712356,-0.00040062570100542433,0.0010715676975129437,3.810941167801604e-07,-2.6961822343936525e-06,1.7594218438519163e-06,-0.0029258140149514516,1.2760144118385048,1.2745650388452126,1.2760486857160298,1.2745722446943704,2.0,2.0,3.0
24.450000000000212,2.000380881735225,1.9994281598509833,3.0008217036486045,0.0036812768149907527,0.003501432578412178,-1.778589682643883e-05,0.0001469399515729009,-0.00025220919808180534,0.02578752577518842,0.0003799841707733872,-0.00037471917586250064,0.0010715576128211713,4.2567393143937843e-07,-2.73626094489833e-06,1.7962999372147753e-06,-0.002931814051462523,1.2760156270048792,1.2745635376709723,1.2760504928578182,1.2745707681402623,2.0,2.0,3.0
24.500000000000213,2.000558959641951,1.9995998413147362,3.0008208141355626,0.003561558134519416,0.003433629275058081,-1.779026083781332e-05,0.00016541684170581357,-0.0002691510332651929,0.025841107801286366,0.00036067813361627486,-0.0003482524572880836,0.0010715473309790499,4.736819534841008e-07,-2.7716646111225057e-06,1.8261584781238806e-06,-0.0029378140338863095,1.2760168879940015,1.2745620283499666,1.2760522558639187,1.2745693014740669,2.0,2.0,3.0
24.550000000000214,2.000730621748709,1.9997676684058916,3.000819924450625,0.003433242135155723,0.0033565418231074062,-1.7793698754431375e-05,0.00018286259072322795,-0.0002847718179972377,0.0258946893408995,0.00034072620729810865,-0.0003213267372918834,0.0010715368933848772,5.241754879427643e-07,-2.802404935336954e-06,1.849080739419075e-06,-0.002943813955437238,1.2760181942032132,1.2745605109234899,1.2760539748622497,1.2745678441865356,2.0,2.0,3.0
24.600000000000215,2.000895470352343,1.9999312018472832,3.000819034651086,0.0032969720726860885,0.003270668827832779,-1.779599077877947e-05,0.00019924841068426469,-0.0002990544529696533,0.025948270323488298,0.0003202104567831982,-0.0002940421011366006,0.0010715263409391577,5.762327868557258e-07,-2.828508420654042e-06,1.8651705714225183e-06,-0.002949813809894888,1.2760195448991627,1.2745589854601491,1.2760556501221785,1.274566395751297,2.0,2.0,3.0
24.650000000000215,2.0010531403858502,2.0000900280446645,3.0008181448039424,0.003153400670141693,0.0031765239476255758,-1.779694287051825e-05,0.0002145497212120753,-0.00031198666983638145,0.02600185068434809,0.0002992125557179308,-0.0002664972280261574,0.001071515713380723,6.289634730061514e-07,-2.850015906208295e-06,1.8745515302558344e-06,-0.0029558135916445717,1.2760209392255624,1.2745574520568959,1.2760572820519969,1.2745649556290186,2.0,2.0,3.0
24.700000000000216,2.001203299772456,2.0002437597359326,3.000817254984541,0.0030031877321157197,0.003074633825361772,-1.7796388025459464e-05,0.00022874611601412257,-0.0003235609465182696,0.026055430365138677,0.0002778135312417132,-0.00023878910392865598,0.0010715050494355598,6.81518585362792e-07,-2.8669820180789808e-06,1.877365959519343e-06,-0.002961813295742751,1.2760223762113605,1.274555910840101,1.2760588711958039,1.2745635232713206,2.0,2.0,3.0
24.750000000000217,2.001345649662341,2.000392036537596,3.000816365275196,0.0028469977976985916,0.0029655360332636604,-1.7794186906172627e-05,0.00024182131679493013,-0.0003337744091366902,0.02610900931431527,0.0002560935193466516,-0.00021101274750583694,0.0010714943865907205,7.330988776570874e-07,-2.879474638986791e-06,1.8737740372240477e-06,-0.0029678129179560126,1.2760238547785308,1.2745543619659931,1.2760604182298863,1.2745620981244679,2.0,2.0,3.0
24.800000000000217,2.0014799245542703,2.000534525389473,3.000815475763776,0.0026854978385859596,0.002849777037541301,-1.779022839265565e-05,0.00025376311500079383,-0.00034262872126630486,0.02616258748747706,0.00023413152875215312,-0.00018326094999228658,0.0010714837612197602,7.829629844668604e-07,-2.88757431883481e-06,1.8639528034379978e-06,-0.0029738124548052613,1.276025373750131,1.2745528056212163,1.276061923958764,1.2745606796328732,2.0,2.0,3.0
24.850000000000218,2.0016058923046978,2.0006709208989277,3.0008145865423064,0.0025193550085500505,0.002727910189097571,-1.778442939581737e-05,0.0002645633019449979,-0.00035012996115362844,0.02621616484760443,0.00021200521549225452,-0.0001556240282142353,0.0010714732081436647,8.304333757426854e-07,-2.8913736794617374e-06,1.848095131414004e-06,-0.0029798119035742516,1.2760269318580417,1.2745512420226501,1.2760633893104334,1.2745592672422505,2.0,2.0,3.0
24.90000000000022,2.001723354027237,2.0008009455862203,3.0008136977055786,0.0023492344507847207,0.0026004937458523614,-1.7776734555496887e-05,0.0002742175878269517,-0.000356288487659918,0.026269741365216256,0.00018979066744970524,-0.00012818959297011785,0.0010714627608111747,8.749018948692178e-07,-2.890976780091246e-06,1.8264086991921142e-06,-0.002985811262334606,1.2760285277507526,1.2745496714172715,1.2760648153313623,1.274557860402509,2.0,2.0,3.0
24.95000000000022,2.0018321438856503,2.0009243500328333,3.000812809349802,0.0021757971682667687,0.002468088932259249,-1.776711552992083e-05,0.00028272551021640895,-0.0003611187956245955,0.02632331701843187,0.00016756220001810403,-0.00010104233156102321,0.0010714524511304046,9.158339008916855e-07,-2.886498469296365e-06,1.7991149198347148e-06,-0.0029918105299458473,1.2760301600010038,1.2745480940815679,1.27606620318092,1.27455645857041,2.0,2.0,3.0
25.00000000000022,2.001932128783795,2.001040912934916,3.0008119215713025,0.0019996979628889022,0.0023312580416501305,-1.7755569992061737e-05,0.0002900903325858179,-0.00036463936140991295,0.026376891792946038,0.00014539216309053394,-7.426380577119505e-05,0.0010714423094200622,9.527713502898751e-07,-2.8780637186945724e-06,1.7664478608013293e-06,-0.002997809706050588,1.2760318271132753,1.274546510320718,1.2760675541254254,1.2745550612119323,2.0,2.0,3.0
25.05000000000022,2.002023207956204,2.001150441064211,3.0008110344652925,0.0018215834481871696,0.0021905625859020006,-1.7742120199670808e-05,0.0002963189334998531,-0.00036687247939266025,0.026430465681920187,0.00012335075988577238,-4.7932265418170584e-05,0.0010714323643427417,9.853342364174109e-07,-2.8658069519058938e-06,1.7286531539740503e-06,-0.0030038087910596156,1.2760335275309167,1.2745449204673407,1.2760688695317315,1.274553667804248,2.0,2.0,3.0
25.10000000000022,2.002105312463218,2.00125276913909,3.000810148124711,0.0016420901402813826,0.002046561497577315,-1.772681162748313e-05,0.0003014216870512465,-0.0003678440901771143,0.02648403868580265,0.00010150587720344503,-2.212247763462291e-05,0.0010714226430132295,1.0132219372695726e-06,-2.8498713455483223e-06,1.6859868990721963e-06,-0.003009807786136206,1.2760352596433853,1.2745433248803102,1.2760701508606518,1.2745522778375906,2.0,2.0,3.0
25.150000000000222,2.0021784045947792,2.0013477596085307,3.000809262639161,0.0014618426312207333,0.0018998093888189516,-1.7709711004343376e-05,0.000305412335173819,-0.00036758360127622173,0.026537610812063326,7.992292795165399e-05,3.09442863583402e-06,0.0010714131706999511,1.0362123040777958e-06,-2.8304081247984906e-06,1.638714541968922e-06,-0.0030158066931541536,1.276037021793031,1.2745417239429306,1.2760713996596986,1.2745508908166445,2.0,2.0,3.0
25.200000000000223,2.0022424771872176,2.0014353023520735,3.0008083780939345,0.0012814518487669346,0.001750854870854468,-1.7690904527967177e-05,0.0003083078524749415,-0.000366123701078994,0.026591182074874865,5.8664706130323355e-05,2.7651101498796537e-05,0.001071403971055877,1.0541609101809117e-06,-2.8075758593696505e-06,1.5871097727918836e-06,-0.00302180551467155,1.276038812281849,1.2745401180612268,1.2760726175559423,1.274549506261893,2.0,2.0,3.0
25.250000000000224,2.0022975528575078,2.001515314299,3.0008074945691554,0.0011015134058034448,0.001600238938532783,-1.7670495582322587e-05,0.00031012830422585643,-0.0003635001668657251,0.026644752494727284,3.779125421788739e-05,5.1484089449639356e-05,0.001071395065957071,1.066998246322063e-06,-2.7815397511790817e-06,1.5314534134550828e-06,-0.003027804253880995,1.2760406293777833,1.2745385076617155,1.2760738062482804,1.2745481237104674,2.0,2.0,3.0
25.300000000000225,2.0023436831596486,2.0015877389701355,3.0008066121390238,0.0009226060428169092,0.0014484934227088075,-1.7648602632647226e-05,0.00031089669814379203,-0.00035975166766520275,0.026698322097995494,1.735974284819418e-05,7.453394854115458e-05,0.0010713864755939107,1.074726977644963e-06,-2.752470914965358e-06,1.4720323156357315e-06,-0.0030338029145649164,1.2760424713210374,1.2745368931892596,1.2760749674997343,1.2745467427169468,2.0,2.0,3.0
25.350000000000225,2.0023809476679335,2.0016525459458423,3.0008057308711775,0.0007452901656979094,0.0012961395141353194,-1.762535692506617e-05,0.00031063883061966833,-0.000354919562734697,0.026751890916461317,-2.5756368241734047e-06,9.674533363072711e-05,0.0010713782184507328,1.077418110150604e-06,-2.7205456607779033e-06,1.4091382710855925e-06,-0.003039801501041197,1.27604433633005,1.274535275104692,1.2760761031295258,1.274545362853843,2.0,2.0,3.0
25.400000000000226,2.0024094529920253,2.0017097302639213,3.0008048508261735,0.0005701064818364188,0.0011436863615799098,-1.7600900079628445e-05,0.00030938312805179577,-0.00034904769640170134,0.026805458986790074,-2.1963767921728163e-05,0.00011806707453457978,0.0010713703111399897,1.0752062304941745e-06,-2.68594478752032e-06,1.3430669076877618e-06,-0.0030458000180977668,1.2760462226072546,1.2745336538821108,1.27607721500491,1.2745439837119557,2.0,2.0,3.0
