time,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r,delta_thrust,roll_torque,pitch_torque,yaw_torque,f0,f1,f2,f3,target_x,target_y,target_z,distance
5.09999999999999,1.0770884262061615,-3.2906358746687414,0.9683982311492161,-2.602074967688468,-0.899389757690896,-0.039802352181215195,-0.24040251217077735,-0.07399196092038131,-0.0811351226316592,-0.08823871250263815,0.2532293962374969,0.004542960741680584,1.1061571507191486,-0.011281454943355015,0.6288411096229355,0.015263345300148431,6.664238587638247,11.509109565080132,11.588258315071252,6.758650682929515,0.0,0.0,1.5,3.502999340303886
5.14999999999999,0.9449669339893227,-3.3296407074415146,0.9663752335698166,-2.6424298443367755,-0.7800966554554645,-0.040459951587989984,-0.24361205308261907,-0.05619862886981903,-0.08113804589466157,-0.09273250487683213,0.3494932619724872,0.0049275301344023316,1.1133720162506386,0.03762527854065172,0.49342772430638804,0.015236846049952138,7.374972462681954,11.178188764986837,10.881145122418387,7.093165666163455,0.0,0.0,1.5,3.5020315730062284
5.1999999999999895,0.8112217475555437,-3.362592508883298,0.9643313797794943,-2.6749037286755817,-0.6590360288356667,-0.04087707580644473,-0.24637841999367568,-0.03439427117588795,-0.08104994522742574,-0.09047516781395887,0.4301653499023403,0.005240460155432079,1.1202427459366229,0.07901669067110058,0.35847790271144103,0.015197905506801281,8.054935394567684,10.82005667587063,10.204637025647225,7.45471364985108,0.0,0.0,1.5,3.5002928413482897
5.249999999999989,0.6763579904903253,-3.389410859266448,0.9622794836821325,-2.697275141304367,-0.5363670076630012,-0.041037921947237876,-0.24846083093922658,-0.009586974045507944,-0.08087396563269819,-0.0816987694874319,0.491142642852888,0.005438654676088992,1.1267216956383086,0.11221372729526889,0.23165710715868806,0.015150160220086119,8.67202026899525,10.461573096479817,9.590815498713859,7.816412831449379,0.0,0.0,1.5,3.4978149547799964
5.299999999999989,0.5409688388512156,-3.4100313901804187,0.9602275837018647,-2.707783032782194,-0.41241061827941294,-0.04103799960535559,-0.24967322668339123,0.01725428779146781,-0.08063815387679048,-0.06755183778269962,0.5331107598380556,0.005523638233119152,1.1329500261732963,0.1377391236545377,0.11511659614023005,0.015098889646590832,9.219997505340553,10.113059228165616,9.045978062922801,8.168015229744325,0.0,0.0,1.5,3.494612371640116
5.349999999999989,0.40571044164655806,-3.424412483416537,0.9581746230574308,-2.7051679440931506,-0.28762186472236273,-0.041059212888676644,-0.24987901727107065,0.0452332706140999,-0.0803901763940667,-0.049186097516887115,0.5574295188392102,0.005516453766596401,1.1392247435033673,0.1562561536961565,0.010113182942457114,0.015051768009525837,9.69665659292615,9.781976191872893,8.57247989482077,8.502212063883555,0.0,0.0,1.5,3.4906699297038983
5.399999999999989,0.2712780379399095,-3.432540190780973,0.956107763073709,-2.688648074132971,-0.16255414728872708,-0.041337199674436054,-0.2489838060682536,0.07353795529429588,-0.08019044731957072,-0.02766623953779036,0.5656998000428259,0.0054486122669579525,1.1459503789714294,0.16844836163141366,-0.08253935587697658,0.015018181290382925,10.101595424452531,9.474186392967132,8.170920674387991,8.81334788716377,0.0,0.0,1.5,3.485934982265718
5.449999999999989,0.13838393319832928,-3.434431410922925,0.9540015427560252,-2.6578820948316046,-0.03782440283903732,-0.042124406353676314,-0.2469291590184064,0.10144718048258491,-0.08010499046084388,-0.003958835940016666,0.5596694533720477,0.005355624352686509,1.153580577910097,0.1749943185259638,-0.16239493205779068,0.01500831143974669,10.435819030401259,9.194131401061203,7.840517102833917,9.097213043613717,0.0,0.0,1.5,3.4803137135342084
5.4999999999999885,0.007737708060124431,-3.4301354740051107,0.9518188108780667,-2.6129245027640966,0.0859187383562876,-0.04365463755916954,-0.24368786092034309,0.12833431164086004,-0.08019874855317527,0.021068825031102183,0.5411748881610676,0.005271979480259722,1.1625590283158385,0.1765587275615574,-0.22933259479424642,0.015032204630061266,10.70152717652069,8.944946395803056,7.579286235322199,9.350899220669893,0.0,0.0,1.5,3.473671236352316
5.549999999999988,-0.11997107954132526,-3.4197343453702507,0.9495131549119705,-2.5541757520289936,0.2080225726971996,-0.04611311932192441,-0.23926053500224623,0.15366845528929726,-0.08052975522868823,0.04664747036886743,0.5120910300908065,0.005227510376871077,1.1732667496132132,0.17379035717864325,-0.2835166191570594,0.015098907730484416,10.90193994637723,8.728592329803554,7.384193974564133,9.572640498868292,0.0,0.0,1.5,3.4658349382863256
